feedback_id,order_id,customer_id,rating,comment,feedback_date,feedback_type,would_recommend
FD-00000304,ORD-00075191,CUST-01668,1,,2025-03-21 19:00:18,service,False
FD-00000305,ORD-00063896,CUST-09638,4,Good,2025-01-09 16:00:18,delivery,True
FD-00000306,ORD-00036872,CUST-07597,1,,2025-01-14 16:00:18,packaging,False
FD-00000307,ORD-00080603,CUST-12144,5,,2025-08-26 09:00:18,packaging,False
FD-00000308,ORD-00061067,CUST-06521,3,Good,2025-05-05 15:00:18,packaging,False
FD-00000309,ORD-00040635,CUST-19040,4,Great delivery!,2025-04-05 12:00:18,packaging,False
FD-00000310,ORD-00094709,CUST-14193,4,Package damaged,2025-01-12 00:00:18,delivery,False
FD-00000311,ORD-00058782,CUST-15602,1,On time,2024-04-20 15:00:18,delivery,True
FD-00000312,ORD-00035025,CUST-12707,2,Late delivery,2024-10-11 22:00:18,delivery,True
FD-00000313,ORD-00048905,CUST-00782,4,,2025-03-26 14:00:18,service,False
FD-00000314,ORD-00051932,CUST-10494,2,Not happy,2026-03-21 15:00:18,packaging,False
FD-00000315,ORD-00026185,CUST-01323,5,Not happy,2025-08-19 10:00:18,packaging,True
FD-00000316,ORD-00070959,CUST-09837,1,Could be better,2025-05-05 08:00:18,delivery,False
FD-00000317,ORD-00073738,CUST-08756,5,Very fast,2025-01-27 21:00:18,service,True
FD-00000318,ORD-00071407,CUST-14269,5,Would order again,2024-07-29 21:00:18,packaging,False
FD-00000319,ORD-00075025,CUST-16996,3,,2026-01-12 11:00:18,service,False
FD-00000320,ORD-00015161,CUST-07989,5,,2026-03-03 23:00:18,service,False
FD-00000321,ORD-00084968,CUST-13579,5,On time,2025-04-06 09:00:18,packaging,True
FD-00000322,ORD-00044694,CUST-05090,3,,2025-03-27 16:00:18,delivery,True
FD-00000323,ORD-00052019,CUST-15322,3,Late delivery,2026-01-01 15:00:18,packaging,False
FD-00000324,ORD-00086881,CUST-11663,2,Not happy,2025-08-27 12:00:18,delivery,True
FD-00000325,ORD-00043965,CUST-15299,1,Could be better,2025-12-25 10:00:18,service,True
FD-00000326,ORD-00098877,CUST-02517,2,Excellent service,2025-06-15 06:00:18,delivery,True
FD-00000327,ORD-00008294,CUST-13355,2,On time,2025-02-14 14:00:18,packaging,False
FD-00000328,ORD-00060563,CUST-08309,5,Very fast,2024-07-30 01:00:18,delivery,False
FD-00000329,ORD-00081671,CUST-09914,1,Would order again,2024-10-12 05:00:18,packaging,False
FD-00000330,ORD-00078597,CUST-19440,3,,2025-04-19 12:00:18,service,False
FD-00000331,ORD-00077373,CUST-01953,4,Would order again,2025-03-07 14:00:18,service,False
FD-00000332,ORD-00021781,CUST-01735,5,Good,2024-06-18 23:00:18,delivery,True
FD-00000333,ORD-00023410,CUST-05083,4,Could be better,2025-03-16 16:00:18,packaging,True
FD-00000334,ORD-00001550,CUST-07228,1,Not happy,2024-11-08 20:00:18,delivery,False
FD-00000335,ORD-00090858,CUST-07083,3,,2026-01-10 06:00:18,packaging,False
FD-00000336,ORD-00051775,CUST-15400,2,Good,2025-08-14 20:00:18,service,False
FD-00000337,ORD-00014061,CUST-15643,1,Recommended!,2025-07-25 02:00:18,packaging,True
FD-00000338,ORD-00038309,CUST-01159,2,Excellent service,2025-01-27 04:00:18,service,False
FD-00000339,ORD-00008685,CUST-18394,2,,2025-10-18 03:00:18,service,False
FD-00000340,ORD-00054849,CUST-12788,2,Late delivery,2025-08-17 14:00:18,service,True
FD-00000341,ORD-00079103,CUST-16639,1,,2025-04-30 01:00:18,packaging,False
FD-00000342,ORD-00020459,CUST-13675,2,Great delivery!,2026-03-31 09:00:18,service,False
FD-00000343,ORD-00041533,CUST-04797,2,,2025-12-10 17:00:18,delivery,False
FD-00000344,ORD-00046588,CUST-08410,5,Recommended!,2025-12-28 05:00:18,delivery,True
FD-00000345,ORD-00036573,CUST-13654,3,Excellent service,2024-11-05 04:00:18,packaging,False
FD-00000346,ORD-00069164,CUST-00520,2,Excellent service,2024-05-16 21:00:18,service,True
FD-00000347,ORD-00009819,CUST-10520,3,,2024-12-31 08:00:18,delivery,True
FD-00000348,ORD-00042218,CUST-08654,3,Good,2025-12-14 07:00:18,service,False
FD-00000349,ORD-00034103,CUST-06098,3,Would order again,2025-10-26 08:00:18,delivery,False
FD-00000350,ORD-00066600,CUST-07545,5,Could be better,2025-12-11 05:00:18,service,True
FD-00000351,ORD-00024016,CUST-12405,1,On time,2025-04-23 11:00:18,service,False
FD-00000352,ORD-00040332,CUST-00387,4,Not happy,2026-03-09 06:00:18,delivery,True
FD-00000353,ORD-00033051,CUST-10763,5,Not happy,2025-06-01 14:00:18,service,True
FD-00000354,ORD-00007451,CUST-17197,3,Late delivery,2025-11-01 14:00:18,delivery,True
FD-00000355,ORD-00085135,CUST-05951,3,Great delivery!,2025-03-01 12:00:18,packaging,True
FD-00000356,ORD-00065857,CUST-18841,3,Not happy,2025-11-30 02:00:18,service,True
FD-00000357,ORD-00090774,CUST-12445,2,,2025-12-16 17:00:18,service,False
FD-00000358,ORD-00000581,CUST-11176,1,,2025-10-05 17:00:18,packaging,True
FD-00000359,ORD-00098632,CUST-03371,2,Great delivery!,2025-06-19 02:00:18,delivery,True
FD-00000360,ORD-00062090,CUST-06875,4,Great delivery!,2025-01-05 22:00:18,packaging,True
FD-00000361,ORD-00088846,CUST-12723,3,Package damaged,2026-03-05 17:00:18,packaging,False
FD-00000362,ORD-00027703,CUST-19506,2,Very fast,2026-01-11 08:00:18,delivery,False
FD-00000363,ORD-00083783,CUST-14148,3,Recommended!,2025-05-10 14:00:18,delivery,True
FD-00000364,ORD-00041053,CUST-17668,3,,2024-08-31 11:00:18,packaging,False
FD-00000365,ORD-00027159,CUST-18282,1,Could be better,2024-05-16 23:00:18,service,False
FD-00000366,ORD-00089491,CUST-05125,3,,2025-07-20 08:00:18,delivery,True
FD-00000367,ORD-00018653,CUST-08257,2,On time,2025-11-28 22:00:18,delivery,True
FD-00000368,ORD-00079157,CUST-09589,5,Would order again,2024-12-05 05:00:18,packaging,True
FD-00000369,ORD-00002688,CUST-10306,3,Great delivery!,2025-05-21 12:00:18,delivery,True
FD-00000370,ORD-00094093,CUST-09645,5,On time,2024-08-20 01:00:18,delivery,False
FD-00000371,ORD-00003102,CUST-04543,2,On time,2024-05-20 23:00:18,delivery,False
FD-00000372,ORD-00015722,CUST-11752,3,Would order again,2024-07-05 13:00:18,service,True
FD-00000373,ORD-00081800,CUST-03701,4,Great delivery!,2025-04-20 12:00:18,packaging,True
FD-00000374,ORD-00040394,CUST-16703,1,,2024-06-13 23:00:18,service,False
FD-00000375,ORD-00034556,CUST-10927,1,Excellent service,2024-08-14 09:00:18,packaging,False
FD-00000376,ORD-00093471,CUST-17343,5,Good,2024-04-24 03:00:18,delivery,False
FD-00000377,ORD-00060382,CUST-09897,1,Not happy,2024-09-18 03:00:18,service,True
FD-00000378,ORD-00014184,CUST-09299,1,Good,2026-04-07 09:00:18,service,True
FD-00000379,ORD-00012339,CUST-13744,3,Package damaged,2025-01-22 02:00:18,packaging,True
FD-00000380,ORD-00085358,CUST-02424,4,,2024-05-03 05:00:18,service,False
FD-00000381,ORD-00069151,CUST-06358,1,On time,2024-12-21 03:00:18,packaging,True
FD-00000382,ORD-00013967,CUST-18135,5,,2025-08-30 23:00:18,packaging,False
FD-00000383,ORD-00018806,CUST-16761,4,Excellent service,2024-09-12 09:00:18,service,False
FD-00000384,ORD-00022108,CUST-10262,5,Excellent service,2025-05-17 17:00:18,service,False
FD-00000385,ORD-00059751,CUST-18864,1,,2024-06-03 07:00:18,packaging,True
FD-00000386,ORD-00072487,CUST-06781,5,Excellent service,2025-03-24 06:00:18,delivery,False
FD-00000387,ORD-00018630,CUST-07791,3,Excellent service,2025-12-17 02:00:18,delivery,False
FD-00000388,ORD-00063986,CUST-09880,2,,2025-01-18 14:00:18,delivery,True
FD-00000389,ORD-00027344,CUST-18725,5,,2025-01-05 04:00:18,service,True
FD-00000390,ORD-00008951,CUST-06398,5,Late delivery,2025-05-22 20:00:18,delivery,False
FD-00000391,ORD-00080719,CUST-02647,3,On time,2025-01-05 18:00:18,packaging,False
FD-00000392,ORD-00046436,CUST-13754,4,Late delivery,2025-05-25 21:00:18,packaging,True
FD-00000393,ORD-00008666,CUST-18662,1,Recommended!,2024-09-29 12:00:18,delivery,False
FD-00000394,ORD-00074737,CUST-09999,3,Could be better,,packaging,False
FD-00000395,ORD-00077674,CUST-00886,3,Could be better,2024-06-15 04:00:18,service,True
FD-00000396,ORD-00073001,CUST-17646,4,,2024-11-13 07:00:18,packaging,True
FD-00000397,ORD-00031483,CUST-16825,3,,2024-05-13 17:00:18,packaging,False
FD-00000398,ORD-00077909,CUST-04929,5,,2025-01-05 00:00:18,delivery,True
FD-00000399,ORD-00021276,CUST-01421,4,,2025-12-03 02:00:18,delivery,False
FD-00000400,ORD-00049961,CUST-03821,3,Not happy,2025-12-10 14:00:18,service,True
FD-00000401,ORD-00036449,CUST-07597,4,Could be better,2025-01-05 21:00:18,delivery,True
FD-00000402,ORD-00010186,CUST-19146,3,,2025-06-11 10:00:18,service,False
FD-00000403,ORD-00076537,CUST-01217,4,,2026-03-11 22:00:18,service,True
FD-00000404,ORD-00010245,CUST-02748,5,,2025-10-21 08:00:18,service,True
FD-00000405,ORD-00094032,CUST-05687,2,,2024-12-08 02:00:18,packaging,False
FD-00000406,ORD-00055870,CUST-13930,1,Not happy,2026-01-01 16:00:18,service,True
FD-00000407,ORD-00061578,CUST-01111,3,,2024-10-22 04:00:18,delivery,True
FD-00000408,ORD-00069708,CUST-04885,5,Package damaged,2025-09-05 21:00:18,delivery,True
FD-00000409,ORD-00090782,CUST-13382,3,Recommended!,2024-05-25 08:00:18,service,False
FD-00000410,ORD-00076020,CUST-17371,4,Late delivery,2025-03-17 06:00:18,service,False
FD-00000411,ORD-00079363,CUST-02430,4,Recommended!,2024-09-24 00:00:18,service,False
FD-00000412,ORD-00017324,CUST-01712,3,Not happy,2025-11-17 06:00:18,delivery,True
FD-00000413,ORD-00061412,CUST-05699,1,Would order again,2024-05-14 20:00:18,delivery,True
FD-00000414,ORD-00050263,CUST-16089,5,Recommended!,2025-10-31 01:00:18,service,True
FD-00000415,ORD-00089850,CUST-17774,2,,2025-07-13 15:00:18,service,False
FD-00000416,ORD-00095622,CUST-07635,2,Excellent service,2025-07-16 10:00:18,delivery,True
FD-00000417,ORD-00088894,CUST-19467,3,,2026-03-08 01:00:18,service,True
FD-00000418,ORD-00049487,CUST-14844,3,,2025-07-23 08:00:18,delivery,True
FD-00000419,ORD-00084736,CUST-18207,4,,2024-04-17 06:00:18,packaging,True
FD-00000420,ORD-00097299,CUST-07254,5,Could be better,2025-08-27 22:00:18,delivery,False
FD-00000421,ORD-00016146,CUST-12371,1,Could be better,2024-05-01 10:00:18,packaging,True
FD-00000422,ORD-00028466,CUST-07291,1,Good,2025-12-27 12:00:18,delivery,False
FD-00000423,ORD-00008210,CUST-10800,4,,2024-10-07 15:00:18,packaging,False
FD-00000424,ORD-00089299,CUST-03423,1,,2024-07-05 13:00:18,packaging,False
FD-00000425,ORD-00044380,CUST-02087,5,Very fast,2024-05-23 01:00:18,packaging,False
FD-00000426,ORD-00039130,CUST-03996,4,Not happy,2024-06-26 05:00:18,service,False
FD-00000427,ORD-00040033,CUST-09712,2,Package damaged,2026-03-18 04:00:18,packaging,False
FD-00000428,ORD-00084215,CUST-08926,2,Excellent service,2025-01-03 17:00:18,packaging,True
FD-00000429,ORD-00002279,CUST-01529,3,Very fast,2025-02-18 11:00:18,delivery,False
FD-00000430,ORD-00061318,CUST-06356,4,Very fast,2025-12-21 04:00:18,delivery,True
FD-00000431,ORD-00035246,CUST-18053,1,Would order again,2026-04-12 00:00:18,packaging,True
FD-00000432,ORD-00084211,CUST-13788,2,,2024-06-08 01:00:18,delivery,True
FD-00000433,ORD-00021976,CUST-04971,3,Late delivery,2025-12-06 11:00:18,service,False
FD-00000434,ORD-00098241,CUST-11939,5,Package damaged,2025-02-06 06:00:18,delivery,True
FD-00000435,ORD-00062937,CUST-08099,4,Very fast,2024-06-13 03:00:18,service,True
FD-00000436,ORD-00089123,CUST-05128,2,Package damaged,2024-06-11 15:00:18,service,True
FD-00000437,ORD-00043265,CUST-14014,4,On time,2024-10-20 04:00:18,service,True
FD-00000438,ORD-00006470,CUST-18011,2,Would order again,2025-08-28 03:00:18,packaging,True
FD-00000439,ORD-00062489,CUST-09577,3,,2024-12-27 21:00:18,packaging,False
FD-00000440,ORD-00018129,CUST-18214,1,Would order again,2026-03-20 20:00:18,delivery,False
FD-00000441,ORD-00033332,CUST-07317,2,,2024-08-07 00:00:18,delivery,True
FD-00000442,ORD-00049545,CUST-07455,1,Could be better,2024-12-30 03:00:18,service,True
FD-00000443,ORD-00011397,CUST-15987,1,,2025-01-21 06:00:18,packaging,True
FD-00000444,ORD-00021685,CUST-02690,2,Excellent service,2026-04-07 09:00:18,delivery,False
FD-00000445,ORD-00004354,CUST-02436,4,,,delivery,True
FD-00000446,ORD-00021301,CUST-15026,4,Recommended!,2025-11-20 03:00:18,service,True
FD-00000447,ORD-00092656,CUST-07165,5,,2026-01-17 03:00:18,packaging,True
FD-00000448,ORD-00044718,CUST-05356,5,Great delivery!,2025-12-08 17:00:18,service,False
FD-00000449,ORD-00012105,CUST-00391,5,Not happy,2025-02-23 14:00:18,service,False
FD-00000450,ORD-00071529,CUST-17759,2,Recommended!,2025-10-28 19:00:18,service,False
FD-00000451,ORD-00009263,CUST-02341,3,Recommended!,2024-11-02 03:00:18,packaging,False
FD-00000452,ORD-00050018,CUST-14391,2,Late delivery,2024-06-20 23:00:18,service,True
FD-00000453,ORD-00063671,CUST-15977,2,Recommended!,2025-07-04 16:00:18,delivery,False
FD-00000454,ORD-00049092,CUST-16963,5,Good,2026-02-18 22:00:18,delivery,False
FD-00000455,ORD-00014241,CUST-07787,2,Good,2025-12-12 03:00:18,service,False
FD-00000456,ORD-00039596,CUST-09085,2,Very fast,2025-08-18 16:00:18,delivery,False
FD-00000457,ORD-00013519,CUST-15589,2,Would order again,2025-03-17 17:00:18,service,True
FD-00000458,ORD-00030867,CUST-01817,2,Not happy,2024-05-18 18:00:18,packaging,True
FD-00000459,ORD-00098087,CUST-05588,4,,2025-01-26 09:00:18,service,True
FD-00000460,ORD-00020140,CUST-19605,2,,2024-10-13 21:00:18,packaging,False
FD-00000461,ORD-00030773,CUST-11556,4,Excellent service,2026-02-01 14:00:18,service,False
FD-00000462,ORD-00006748,CUST-16767,2,,2025-01-09 23:00:18,service,False
FD-00000463,ORD-00086655,CUST-01346,4,,2025-09-12 21:00:18,delivery,False
FD-00000464,ORD-00031609,CUST-16150,3,Late delivery,2025-04-07 06:00:18,packaging,False
FD-00000465,ORD-00046139,CUST-13870,5,Could be better,2025-03-31 03:00:18,delivery,True
FD-00000466,ORD-00084606,CUST-05313,5,Good,2025-07-16 07:00:18,delivery,True
FD-00000467,ORD-00036281,CUST-18176,4,Not happy,2024-07-14 04:00:18,service,True
FD-00000468,ORD-00097670,CUST-05851,3,Could be better,2024-12-31 23:00:18,service,True
FD-00000469,ORD-00086697,CUST-15109,3,Would order again,2025-11-22 09:00:18,packaging,False
FD-00000470,ORD-00048978,CUST-15540,1,,2025-08-09 11:00:18,delivery,True
FD-00000471,ORD-00022464,CUST-17233,5,Could be better,2025-01-08 05:00:18,delivery,True
FD-00000472,ORD-00018774,CUST-03120,4,Package damaged,2024-09-25 21:00:18,packaging,False
FD-00000473,ORD-00085643,CUST-19517,4,Would order again,2024-04-20 21:00:18,packaging,False
FD-00000474,ORD-00071487,CUST-15398,5,Excellent service,2024-08-17 19:00:18,delivery,False
FD-00000475,ORD-00019911,CUST-07740,3,,2025-11-14 20:00:18,service,False
FD-00000476,ORD-00081112,CUST-10702,3,Not happy,2024-07-18 13:00:18,service,False
FD-00000477,ORD-00021285,CUST-04728,1,Good,2024-10-18 01:00:18,service,True
FD-00000478,ORD-00035894,CUST-12533,2,Recommended!,2025-02-22 09:00:18,packaging,False
FD-00000479,ORD-00040580,CUST-17605,5,,2025-05-04 06:00:18,service,False
FD-00000480,ORD-00031543,CUST-19304,4,Recommended!,2024-10-02 12:00:18,service,True
FD-00000481,ORD-00034561,CUST-03398,5,Package damaged,2025-05-19 11:00:18,delivery,True
FD-00000482,ORD-00054194,CUST-18034,2,Package damaged,2025-04-27 10:00:18,packaging,True
FD-00000483,ORD-00076336,CUST-01942,5,,2025-12-28 01:00:18,packaging,True
FD-00000484,ORD-00088520,CUST-15471,4,Package damaged,2025-11-26 01:00:18,service,True
FD-00000485,ORD-00038707,CUST-02053,5,,2026-02-08 15:00:18,delivery,True
FD-00000486,ORD-00093322,CUST-15817,5,Good,2025-06-25 13:00:18,packaging,False
FD-00000487,ORD-00066986,CUST-13847,1,Very fast,2024-09-08 18:00:18,delivery,False
FD-00000488,ORD-00098019,CUST-17613,3,,2025-02-07 21:00:18,packaging,False
FD-00000489,ORD-00048075,CUST-18754,4,Great delivery!,2025-07-04 03:00:18,service,True
FD-00000490,ORD-00069601,CUST-03431,3,Great delivery!,2024-11-13 15:00:18,service,False
FD-00000491,ORD-00098323,CUST-17650,5,Great delivery!,2026-02-04 22:00:18,packaging,False
FD-00000492,ORD-00030065,CUST-04461,5,Late delivery,2025-02-16 15:00:18,delivery,False
FD-00000493,ORD-00071058,CUST-02737,2,On time,2025-12-29 07:00:18,service,False
FD-00000494,ORD-00009837,CUST-15425,3,,2025-02-13 08:00:18,packaging,True
FD-00000495,ORD-00076818,CUST-10812,4,Excellent service,2025-08-13 02:00:18,delivery,True
FD-00000496,ORD-00071636,CUST-13162,4,Good,2025-12-22 01:00:18,service,True
FD-00000497,ORD-00066515,CUST-15379,3,Package damaged,2024-10-04 02:00:18,packaging,True
FD-00000498,ORD-00050185,CUST-11686,3,,2025-12-13 02:00:18,service,False
FD-00000499,ORD-00034959,CUST-00314,1,,2025-04-14 16:00:18,packaging,False
FD-00000500,ORD-00039515,CUST-07630,5,Would order again,2025-12-25 20:00:18,delivery,False
FD-00000501,ORD-00040326,CUST-13721,3,Would order again,2025-06-20 16:00:18,delivery,True
FD-00000502,ORD-00090472,CUST-11907,3,,2025-10-28 22:00:18,packaging,False
FD-00000503,ORD-00091741,CUST-11866,2,Excellent service,2025-07-04 10:00:18,packaging,False
FD-00000504,ORD-00050928,CUST-07540,5,Late delivery,2025-04-27 19:00:18,packaging,False
FD-00000505,ORD-00004886,CUST-14773,5,,2025-09-02 05:00:18,packaging,True
FD-00000506,ORD-00072432,CUST-02796,4,Very fast,2024-08-17 00:00:18,packaging,True
FD-00000507,ORD-00022893,CUST-18582,2,Package damaged,2024-12-13 16:00:18,service,False
FD-00000508,ORD-00045629,CUST-14446,5,Excellent service,2024-04-30 21:00:18,packaging,False
FD-00000509,ORD-00028144,CUST-08562,3,Recommended!,2024-07-01 04:00:18,delivery,True
FD-00000510,ORD-00010253,CUST-03053,1,Package damaged,2026-02-08 07:00:18,service,False
FD-00000511,ORD-00053309,CUST-14087,1,Recommended!,2025-12-31 15:00:18,delivery,True
FD-00000512,ORD-00083075,CUST-18508,1,,2025-09-19 05:00:18,delivery,True
FD-00000513,ORD-00022160,CUST-08666,1,Excellent service,2025-06-28 02:00:18,packaging,False
FD-00000514,ORD-00053979,CUST-09527,1,Package damaged,2025-02-23 21:00:18,service,False
FD-00000515,ORD-00061005,CUST-15657,5,Not happy,2026-03-08 06:00:18,delivery,False
FD-00000516,ORD-00048652,CUST-14603,1,Very fast,2025-12-31 07:00:18,delivery,False
FD-00000517,ORD-00032372,CUST-03038,4,,2025-02-24 01:00:18,delivery,True
FD-00000518,ORD-00042830,CUST-09512,4,Good,2026-04-07 08:00:18,packaging,False
FD-00000519,ORD-00045039,CUST-07159,4,Package damaged,2024-09-11 06:00:18,packaging,False
FD-00000520,ORD-00054423,CUST-10758,3,Very fast,2024-07-03 20:00:18,service,False
FD-00000521,ORD-00047729,CUST-16070,1,Would order again,2025-09-05 15:00:18,service,False
FD-00000522,ORD-00051584,CUST-03894,5,Great delivery!,2024-07-23 17:00:18,delivery,False
FD-00000523,ORD-00021547,CUST-16161,4,,2024-10-19 19:00:18,delivery,False
FD-00000524,ORD-00030035,CUST-17686,1,,2024-09-29 17:00:18,packaging,False
FD-00000525,ORD-00043792,CUST-04049,1,,2026-03-01 04:00:18,packaging,False
FD-00000526,ORD-00064859,CUST-06111,3,Could be better,2024-10-23 03:00:18,service,False
FD-00000527,ORD-00053629,CUST-13945,4,Great delivery!,2025-07-03 03:00:18,delivery,True
FD-00000528,ORD-00022382,CUST-10866,2,Could be better,2024-09-03 06:00:18,delivery,True
FD-00000529,ORD-00056946,CUST-18179,4,,2024-05-19 01:00:18,packaging,False
FD-00000530,ORD-00010732,CUST-19467,3,Good,2024-08-04 17:00:18,delivery,False
FD-00000531,ORD-00060692,CUST-00184,3,Recommended!,2025-02-27 21:00:18,service,True
FD-00000532,ORD-00096519,CUST-03887,4,,2024-11-13 01:00:18,service,False
FD-00000533,ORD-00059883,CUST-03219,2,Could be better,2026-01-10 20:00:18,delivery,False
FD-00000534,ORD-00004391,CUST-15749,1,,2025-07-03 06:00:18,delivery,True
FD-00000535,ORD-00082049,CUST-04261,1,Very fast,2024-11-15 20:00:18,packaging,True
FD-00000536,ORD-00074020,CUST-13012,2,,2025-06-06 19:00:18,packaging,True
FD-00000537,ORD-00086380,CUST-14117,4,Excellent service,2024-10-25 17:00:18,packaging,True
FD-00000538,ORD-00082040,CUST-07881,1,Recommended!,2025-03-04 11:00:18,service,False
FD-00000539,ORD-00008447,CUST-05370,5,,2026-02-16 11:00:18,service,False
FD-00000540,ORD-00055707,CUST-00585,2,Late delivery,2026-01-12 18:00:18,packaging,True
FD-00000541,ORD-00091762,CUST-14458,2,Great delivery!,2025-09-13 07:00:18,packaging,True
FD-00000542,ORD-00023443,CUST-04664,3,,2025-07-25 02:00:18,delivery,False
FD-00000543,ORD-00055143,CUST-14265,5,Late delivery,2025-11-25 23:00:18,service,True
FD-00000544,ORD-00056859,CUST-04718,1,Not happy,2025-09-01 05:00:18,packaging,False
FD-00000545,ORD-00049277,CUST-02552,1,Late delivery,2025-10-08 15:00:18,packaging,False
FD-00000546,ORD-00000938,CUST-11230,3,Not happy,2025-03-19 11:00:18,delivery,True
FD-00000547,ORD-00004219,CUST-01983,3,,2024-11-13 12:00:18,delivery,True
FD-00000548,ORD-00000793,CUST-05307,1,Late delivery,2024-07-26 14:00:18,packaging,False
FD-00000549,ORD-00069887,CUST-10624,5,Package damaged,2025-02-22 11:00:18,packaging,False
FD-00000550,ORD-00081726,CUST-14255,4,Recommended!,2026-04-07 17:00:18,delivery,True
FD-00000551,ORD-00032478,CUST-02908,1,,2026-01-04 06:00:18,delivery,False
