timestamp,location_city,temperature_celsius,humidity_percent,wind_speed_kmh,wind_direction,condition,visibility_km
2024-10-27 12:52,Hamburg,,,52.8,NW,snow,28.9
2025-09-10 04:52,Berlin,-12.4,61.7,45.6,SE,cloudy,24.7
2024-12-20 11:52,Dresden,17.9,48.4,58.5,NW,cloudy,47.5
2024-05-07 22:52,Munich,24.8,36.8,71.5,NE,cloudy,1.1
2024-05-16 18:52,Berlin,22.5,82.0,70.3,SE,snow,1.3
2025-05-16 15:52,Leipzig,14.3,21.7,6.7,NE,cloudy,6.5
2025-11-25 04:52,Leipzig,15.3,80.2,41.4,SE,cloudy,11.7
2025-06-12 07:52,Munich,10.8,,56.6,SW,clear,21.6
2024-09-25 13:52,Dusseldorf,15.5,40.4,74.3,S,rain,2.4
2025-09-22 11:52,Berlin,-10.7,84.6,2.9,E,snow,37.2
2025-01-08 04:52,Dusseldorf,15.3,53.1,66.8,W,storm,5.5
2024-07-31 19:52,Cologne,13.3,20.6,50.9,W,clear,45.4
2024-09-04 06:52,Berlin,-10.0,84.9,28.0,N,snow,45.3
2025-12-23 16:52,Leipzig,34.6,31.0,66.5,W,cloudy,34.4
2025-07-18 06:52,Dresden,20.2,68.6,78.6,W,fog,49.2
2024-04-24 13:52,Dusseldorf,-5.5,97.1,39.2,NE,cloudy,29.8
2026-02-05 13:52,Berlin,7.3,85.8,60.3,S,fog,47.6
2025-10-22 01:52,Cologne,28.7,47.5,,E,rain,4.6
2026-01-10 04:52,Leipzig,,97.2,48.0,E,fog,22.6
2024-08-17 12:52,Stuttgart,-5.7,92.5,26.7,SW,fog,41.6
2025-12-09 02:52,Hamburg,,77.8,30.8,SE,rain,27.8
2024-05-10 21:52,Munich,,59.4,39.8,E,snow,13.8
2024-12-12 16:52,Dresden,16.5,36.7,54.9,NW,clear,30.5
2025-09-12 19:52,Leipzig,24.4,91.4,8.3,S,fog,34.1
2026-02-14 07:52,Stuttgart,4.1,83.6,,SW,cloudy,27.2
2024-09-26 10:52,Stuttgart,1.1,,13.0,SW,snow,33.9
2025-10-29 10:52,Frankfurt,10.3,87.9,77.5,N,cloudy,18.2
2024-09-27 08:52,Munich,35.0,26.5,39.8,NW,rain,48.7
2025-05-14 09:52,Berlin,12.4,40.8,61.1,SE,snow,37.0
2025-06-01 20:52,Berlin,32.9,,21.3,W,cloudy,45.0
2025-06-20 13:52,Hamburg,4.2,36.2,27.5,S,snow,4.3
2024-06-23 22:52,Dortmund,-13.3,55.7,58.5,N,fog,39.8
2025-08-22 20:52,Dortmund,-0.7,80.0,25.5,N,cloudy,30.9
2025-01-16 08:52,Dusseldorf,,88.9,40.3,N,cloudy,12.3
2024-11-04 15:52,Cologne,9.3,35.1,11.2,SE,storm,7.3
2024-08-05 04:52,Cologne,10.2,54.3,64.8,NE,snow,38.2
2025-02-06 07:52,Dresden,-6.1,79.6,7.2,E,storm,30.7
2025-08-05 18:52,Dortmund,4.6,,3.3,SE,snow,16.5
2026-01-16 07:52,Berlin,12.0,72.7,59.8,S,cloudy,14.3
2025-01-05 15:52,Leipzig,-8.7,99.7,49.7,E,cloudy,35.7
2026-02-13 00:52,Cologne,12.2,86.5,45.7,S,fog,9.1
2024-12-03 15:52,Stuttgart,3.5,37.2,16.6,W,cloudy,39.1
2024-09-01 23:52,Berlin,-6.5,46.9,33.4,W,storm,27.0
2025-01-05 23:52,Leipzig,22.8,47.0,21.3,S,cloudy,20.6
2025-09-25 09:52,Dresden,29.5,,5.5,S,clear,27.5
2026-01-24 06:52,Berlin,9.3,,52.2,E,cloudy,27.6
2025-01-03 11:52,Cologne,13.3,65.6,9.1,NW,cloudy,46.0
2025-01-27 14:52,Dusseldorf,,29.5,54.8,E,fog,18.5
2024-09-12 20:52,Dusseldorf,-3.0,,52.7,W,storm,26.6
2024-12-24 12:52,Dresden,-5.6,89.6,69.8,NW,storm,8.0
2025-03-02 03:52,Dusseldorf,4.5,24.9,32.9,E,cloudy,18.8
2025-07-13 15:52,Leipzig,10.7,43.6,16.4,NE,rain,49.4
2025-05-18 21:52,Cologne,-2.8,26.4,61.1,NE,clear,45.0
2025-01-07 05:52,Frankfurt,-6.7,35.5,65.6,S,clear,45.3
2025-12-16 23:52,Munich,29.1,48.1,7.0,E,fog,43.0
2025-04-28 13:52,Dresden,11.1,,13.2,NW,cloudy,5.5
2024-09-01 03:52,Hamburg,-2.0,75.8,43.8,NW,rain,7.4
2024-11-27 23:52,Cologne,33.5,49.4,34.3,SE,snow,19.8
2026-04-11 05:52,Munich,-4.2,65.8,21.2,N,fog,34.6
2026-02-18 23:52,Munich,0.7,25.6,33.8,S,snow,43.1
2025-05-08 22:52,Hamburg,13.4,88.6,22.5,SE,fog,25.0
2024-10-16 15:52,Munich,30.2,,41.7,SE,snow,39.8
2025-07-01 23:52,Cologne,13.4,21.2,26.0,N,storm,25.5
2025-02-19 13:52,Hamburg,20.5,81.1,1.9,NE,rain,32.3
2024-06-01 14:52,Dortmund,3.2,80.1,61.0,SW,cloudy,18.0
2026-03-04 14:52,Dusseldorf,-13.0,58.9,38.1,NW,cloudy,43.6
2025-01-02 11:52,Hamburg,31.1,95.9,20.4,S,fog,15.7
2026-03-08 02:52,Frankfurt,15.6,34.1,15.6,S,clear,21.9
2025-10-03 01:52,Munich,26.6,70.8,44.1,SE,cloudy,12.8
2025-01-09 14:52,Munich,-12.9,29.6,45.3,SE,snow,4.7
2024-12-22 17:52,Dresden,,,4.7,W,storm,45.5
2024-06-25 07:52,Dresden,7.9,85.8,23.6,SE,snow,19.3
2024-09-11 15:52,Cologne,-9.9,80.2,14.7,W,rain,19.2
2026-03-02 04:52,Cologne,16.4,66.8,32.6,E,fog,49.4
2024-07-17 00:52,Dortmund,32.1,73.1,,NW,snow,34.6
2024-10-16 18:52,Frankfurt,28.5,78.6,,E,fog,7.1
2024-12-11 12:52,Cologne,9.9,33.3,32.3,E,rain,7.7
2025-10-23 18:52,Dresden,19.1,45.2,9.5,S,rain,16.7
2024-12-27 20:52,Hamburg,19.6,,71.4,SW,storm,9.0
2024-11-18 17:52,Stuttgart,0.8,22.5,28.0,S,storm,40.6
2025-08-13 13:52,Cologne,6.2,83.9,42.5,NW,fog,37.8
2024-12-22 13:52,Munich,27.7,97.2,12.2,SE,fog,40.9
2025-09-12 20:52,Hamburg,24.8,,78.6,SE,cloudy,20.3
2024-04-30 01:52,Leipzig,-1.2,65.0,48.0,N,fog,19.9
2025-07-15 12:52,Frankfurt,,22.9,64.9,W,snow,46.4
2025-12-12 08:52,Cologne,-9.7,49.1,36.9,S,snow,3.5
2025-06-10 06:52,Hamburg,-0.1,81.9,30.0,W,clear,46.6
2026-01-21 04:52,Berlin,15.0,23.1,26.2,W,rain,34.1
2025-07-07 01:52,Hamburg,25.8,38.0,14.7,SW,storm,22.4
2024-11-26 01:52,Dresden,31.2,65.4,6.9,N,fog,31.6
2024-10-03 10:52,Munich,9.5,60.6,,SW,rain,6.9
2026-03-09 18:52,Dortmund,28.5,,10.7,SW,rain,42.1
2025-07-27 09:52,Stuttgart,,28.7,21.2,E,rain,36.9
2025-04-12 23:52,Frankfurt,,50.9,,NE,fog,36.7
2025-01-06 21:52,Leipzig,12.8,98.7,15.9,W,rain,47.6
2024-07-09 12:52,Leipzig,17.3,44.5,6.7,E,rain,34.9
2025-08-15 07:52,Frankfurt,22.6,95.6,34.5,SE,storm,19.0
2025-06-05 07:52,Leipzig,-14.5,26.4,64.3,NE,rain,18.1
2026-04-04 22:52,Dortmund,2.0,29.8,23.0,NE,rain,14.5
2025-01-13 15:52,Frankfurt,26.9,36.3,,SE,cloudy,28.5
2024-11-22 09:52,Dortmund,-0.4,24.2,24.3,SW,fog,10.3
2025-07-29 12:52,Berlin,32.9,25.1,75.5,E,rain,49.6
2024-05-02 20:52,Stuttgart,18.4,96.4,49.6,SE,fog,14.5
2024-07-18 11:52,Leipzig,21.0,54.1,48.3,NW,storm,2.4
2025-02-08 22:52,Dusseldorf,22.2,73.4,25.7,NE,storm,1.9
2024-11-18 13:52,Hamburg,-14.8,59.8,5.4,W,rain,32.1
2025-09-14 08:52,Leipzig,29.9,53.0,42.5,E,snow,47.0
2025-04-21 13:52,Frankfurt,33.2,62.5,38.9,NE,clear,20.9
2025-07-09 18:52,Dresden,7.9,61.9,76.5,N,storm,27.0
2024-11-01 21:52,Hamburg,-10.2,74.4,10.5,W,cloudy,47.4
2025-01-06 03:52,Cologne,-11.2,38.6,4.5,W,fog,8.4
2024-05-02 02:52,Dresden,10.3,44.9,68.3,SW,storm,40.5
2025-06-28 18:52,Stuttgart,18.6,29.8,40.0,W,cloudy,23.6
2024-10-11 04:52,Dortmund,26.9,35.5,30.7,SE,clear,29.8
2025-09-05 12:52,Dresden,-13.0,32.4,76.3,NE,cloudy,13.2
2024-09-18 04:52,Stuttgart,9.4,95.6,65.8,E,snow,7.9
2024-08-22 22:52,Hamburg,17.0,61.8,57.0,W,clear,24.7
2026-01-29 05:52,Dresden,2.9,21.7,32.9,W,rain,47.8
2024-04-26 22:52,Cologne,5.9,96.9,1.8,E,storm,26.1
2024-12-04 03:52,Dusseldorf,14.0,70.3,48.9,SE,fog,8.7
2025-09-25 20:52,Berlin,-9.0,66.9,69.4,SE,storm,31.0
2024-09-10 07:52,Dortmund,5.2,84.5,11.5,W,storm,9.0
2026-02-07 17:52,Stuttgart,4.3,48.6,46.5,SW,fog,44.4
2025-07-24 09:52,Frankfurt,-1.7,87.5,47.2,NW,rain,1.9
2024-09-27 01:52,Dortmund,,53.7,12.3,SE,clear,35.1
2024-10-05 00:52,Frankfurt,15.3,34.0,18.6,W,rain,16.5
2025-01-26 16:52,Dusseldorf,29.6,95.4,74.5,SE,rain,6.4
2025-05-05 04:52,Dortmund,11.4,80.6,26.1,S,fog,28.7
2025-04-02 18:52,Munich,-6.9,84.6,42.9,SE,cloudy,45.6
2024-11-06 14:52,Dortmund,14.1,73.2,68.3,S,clear,30.1
2025-04-05 21:52,Frankfurt,-12.3,53.7,54.1,E,cloudy,4.5
2025-04-29 10:52,Munich,,91.3,32.9,W,rain,14.5
2024-08-04 13:52,Stuttgart,0.4,72.5,22.9,S,clear,7.3
2026-01-20 17:52,Dortmund,5.5,25.5,12.6,N,cloudy,18.7
2025-09-17 12:52,Berlin,8.5,44.4,55.4,N,clear,25.4
2025-07-06 14:52,Frankfurt,20.2,23.2,60.3,W,fog,49.5
2025-10-07 19:52,Dresden,-11.2,31.3,18.4,S,cloudy,25.7
2026-01-21 13:52,Munich,31.5,59.0,78.9,SE,fog,45.7
2026-02-14 17:52,Stuttgart,6.8,95.7,43.9,NE,snow,46.1
2024-08-12 12:52,Dortmund,2.9,94.2,18.8,SE,cloudy,10.1
2025-10-30 21:52,Leipzig,,20.0,63.3,E,clear,21.0
2026-03-28 22:52,Berlin,28.8,,55.8,W,snow,48.1
2025-06-27 14:52,Hamburg,-7.7,60.2,,NE,clear,27.7
2026-03-16 11:52,Leipzig,-14.1,76.7,43.4,SE,clear,31.7
2026-01-05 16:52,Dresden,-4.6,36.0,38.4,SW,snow,5.1
2024-12-23 13:52,Dresden,-1.6,83.1,72.5,S,fog,28.5
2025-11-04 03:52,Dortmund,0.4,50.4,15.2,S,cloudy,10.7
2024-07-18 00:52,Dusseldorf,12.5,73.8,71.3,NW,cloudy,5.4
2024-09-09 15:52,Leipzig,20.7,93.6,62.7,W,rain,25.1
2024-10-22 06:52,Frankfurt,32.3,29.3,55.6,NW,storm,14.9
2025-11-15 16:52,Dusseldorf,23.5,78.0,76.7,E,clear,20.3
2025-04-20 10:52,Cologne,19.2,82.6,42.9,NE,clear,22.7
2024-11-10 08:52,Berlin,12.5,,63.6,NE,rain,13.9
2024-06-04 11:52,Frankfurt,3.4,49.7,11.5,W,clear,26.0
2024-05-17 10:52,Frankfurt,4.9,90.8,19.9,NW,snow,32.3
2024-05-13 09:52,Dusseldorf,6.8,47.1,32.9,SE,fog,34.6
2025-10-13 07:52,Cologne,-2.8,39.3,55.5,NW,clear,1.6
2025-02-04 11:52,Dusseldorf,-7.4,52.2,13.8,NE,clear,42.7
2025-10-16 20:52,Dusseldorf,,67.2,71.9,SW,clear,35.7
2026-03-22 17:52,Dresden,-6.9,34.8,26.4,W,rain,7.6
2025-04-30 17:52,Hamburg,23.3,58.8,74.9,W,clear,33.2
2025-05-28 22:52,Hamburg,11.2,81.7,24.8,N,clear,27.8
2025-02-28 21:52,Hamburg,-6.3,76.7,48.7,S,snow,15.3
2024-11-14 18:52,Stuttgart,22.8,81.1,22.8,S,fog,0.9
2026-03-16 03:52,Dresden,19.5,60.1,53.3,NE,snow,19.1
2025-01-27 02:52,Berlin,,66.5,37.9,NE,cloudy,37.7
2025-04-27 15:52,Dresden,12.3,21.3,33.6,SW,fog,28.4
2026-03-01 02:52,Dortmund,19.5,27.3,68.0,SE,rain,10.5
2024-06-28 08:52,Dresden,9.6,33.1,68.9,NW,cloudy,20.0
2024-10-09 06:52,Dortmund,16.7,74.2,62.2,E,rain,46.4
2025-02-11 05:52,Dusseldorf,19.4,69.9,22.4,S,cloudy,15.7
2026-04-02 09:52,Cologne,24.5,39.3,79.5,SE,cloudy,38.8
2024-08-19 22:52,Stuttgart,7.4,48.1,1.6,W,cloudy,3.1
2026-03-10 17:52,Dresden,21.7,48.1,56.4,S,rain,19.1
2024-09-17 10:52,Frankfurt,8.7,63.5,58.9,N,rain,46.8
2025-10-26 03:52,Leipzig,19.3,41.5,30.0,N,snow,2.0
2025-04-14 02:52,Dresden,-2.2,,2.1,NE,clear,13.4
2025-04-29 20:52,Leipzig,27.5,45.2,46.9,N,snow,13.4
2025-05-07 12:52,Dortmund,31.7,48.6,34.6,E,clear,7.5
2025-04-19 06:52,Dortmund,32.2,26.5,37.0,N,fog,21.1
2025-10-28 08:52,Cologne,2.8,86.0,16.4,W,storm,35.9
2024-10-16 15:52,Hamburg,-8.9,28.8,12.6,NW,cloudy,8.7
2025-09-08 01:52,Leipzig,7.8,65.7,15.3,E,fog,9.0
2026-04-02 14:52,Dortmund,7.7,29.4,50.4,E,fog,15.5
2024-05-18 02:52,Hamburg,,40.3,41.3,S,rain,48.0
2024-09-01 08:52,Frankfurt,17.2,95.8,57.4,W,storm,30.1
2026-02-18 18:52,Stuttgart,29.5,93.4,0.5,E,storm,45.5
2025-02-18 02:52,Cologne,5.5,39.3,74.4,NW,clear,39.5
2026-03-30 11:52,Hamburg,-10.4,29.3,8.3,SE,fog,47.2
2025-01-10 05:52,Berlin,27.1,,41.3,SE,fog,32.9
2024-06-17 05:52,Hamburg,10.4,90.9,23.6,N,clear,19.4
2024-10-29 17:52,Stuttgart,-14.2,33.2,39.5,SE,cloudy,20.4
2025-07-29 06:52,Leipzig,33.5,82.1,24.9,NW,cloudy,46.1
2024-12-14 19:52,Munich,25.9,35.7,73.3,W,snow,15.5
2025-04-24 15:52,Stuttgart,25.5,73.7,40.6,W,rain,26.0
2025-09-10 16:52,Dortmund,31.4,49.6,52.4,E,snow,28.3
2024-11-03 10:52,Frankfurt,16.2,55.4,,SW,fog,6.1
2025-07-06 15:52,Dortmund,,42.0,73.7,N,clear,30.3
2024-05-02 12:52,Stuttgart,8.7,83.0,27.9,S,clear,13.3
2025-04-21 17:52,Dusseldorf,13.1,75.2,13.0,NW,rain,35.9
2024-08-03 15:52,Dusseldorf,,51.5,17.2,S,fog,0.8
2024-06-01 15:52,Stuttgart,5.0,32.6,35.9,E,clear,37.0
2025-04-02 08:52,Leipzig,8.7,53.8,35.1,NW,snow,28.9
2025-01-23 14:52,Frankfurt,13.6,30.6,31.5,NE,snow,39.8
2024-05-07 21:52,Cologne,0.5,97.6,,E,clear,2.3
2025-08-23 12:52,Frankfurt,29.6,53.5,30.8,NW,cloudy,20.3
2026-04-05 18:52,Cologne,9.0,85.7,41.4,E,clear,3.4
2025-08-08 22:52,Stuttgart,26.8,37.2,49.5,E,storm,33.9
2025-07-11 14:52,Munich,-13.5,82.7,66.4,NW,fog,23.9
2026-01-30 15:52,Dresden,33.8,73.4,9.2,W,storm,45.5
2024-10-04 06:52,Cologne,12.4,30.1,7.7,NW,clear,32.8
2024-06-04 07:52,Cologne,20.9,24.1,11.5,NE,rain,5.9
2025-10-05 03:52,Frankfurt,-10.9,34.7,54.7,S,storm,6.3
2025-10-15 06:52,Munich,-0.2,98.8,64.9,E,cloudy,33.0
2025-05-01 15:52,Dresden,-11.5,35.0,55.8,S,storm,40.1
2024-11-22 02:52,Cologne,11.1,54.1,35.2,NW,rain,17.8
2025-05-11 09:52,Dusseldorf,,84.0,67.0,N,storm,4.2
2025-02-04 08:52,Hamburg,,66.3,53.8,S,rain,3.1
2025-06-28 02:52,Hamburg,7.6,32.6,10.1,NW,clear,30.7
2025-08-16 22:52,Munich,17.6,50.9,55.9,E,cloudy,37.5
2025-07-13 09:52,Cologne,10.5,55.0,77.7,SW,fog,12.9
2025-07-28 05:52,Munich,15.1,21.5,78.5,E,rain,30.9
2024-07-19 14:52,Dresden,-14.6,60.2,61.3,SE,clear,9.7
2025-02-23 09:52,Dusseldorf,20.1,26.7,8.5,E,rain,45.9
2025-12-11 16:52,Frankfurt,-7.2,39.8,22.6,N,rain,27.6
2024-09-20 03:52,Munich,3.8,53.9,7.9,SW,cloudy,32.3
2026-04-01 00:52,Munich,6.3,92.2,60.0,N,clear,6.9
2024-12-13 01:52,Munich,29.2,20.9,7.5,NW,fog,18.0
2025-04-04 23:52,Frankfurt,-6.2,39.9,11.5,W,snow,9.2
2025-05-25 05:52,Cologne,29.5,76.3,10.8,W,cloudy,32.0
2025-01-22 14:52,Dusseldorf,-4.6,97.2,55.4,SW,rain,4.6
2025-10-14 09:52,Frankfurt,10.2,44.7,21.9,SE,cloudy,23.2
2026-02-14 13:52,Munich,32.8,90.4,71.3,SE,snow,20.3
2024-09-29 01:52,Leipzig,-9.6,25.0,6.6,N,rain,21.8
2025-09-22 04:52,Dresden,,53.9,,NW,fog,36.5
2025-06-18 17:52,Stuttgart,20.9,23.7,42.5,E,clear,27.0
2024-06-23 05:52,Cologne,29.1,,73.1,W,cloudy,32.7
2026-04-02 10:52,Munich,-0.4,,29.8,W,snow,27.4
2024-12-15 02:52,Leipzig,8.6,48.4,75.1,S,fog,32.9
2024-11-05 03:52,Berlin,3.5,32.9,59.9,N,clear,43.4
2025-07-29 17:52,Stuttgart,23.0,99.1,26.3,N,snow,28.9
2026-01-28 05:52,Cologne,-0.2,51.0,77.3,W,storm,15.6
2025-04-11 07:52,Cologne,20.5,46.0,2.9,SW,cloudy,36.8
2025-06-20 23:52,Munich,13.5,32.8,7.2,W,cloudy,32.6
2025-06-26 07:52,Berlin,-9.7,57.3,21.4,E,clear,26.8
2024-06-17 13:52,Berlin,17.9,55.6,45.3,N,clear,6.3
2025-03-24 09:52,Dusseldorf,32.5,,15.4,N,fog,45.7
2024-05-25 10:52,Cologne,-5.9,37.6,41.4,NW,fog,11.8
2025-08-15 20:52,Dresden,14.1,68.5,38.3,NW,fog,4.5
2025-07-31 23:52,Cologne,16.9,64.5,62.8,NE,snow,35.8
2026-02-08 03:52,Dusseldorf,35.0,,0.3,NW,storm,28.4
2024-09-20 23:52,Hamburg,-8.2,68.1,49.8,NE,rain,3.0
2025-02-24 21:52,Hamburg,-3.5,83.3,67.2,SE,fog,43.2
2024-05-11 15:52,Dortmund,,43.5,38.7,S,snow,38.7
2025-12-12 06:52,Dusseldorf,18.9,72.0,26.8,NE,snow,9.7
2025-03-23 19:52,Dresden,17.9,37.9,14.0,W,rain,12.1
2025-08-01 19:52,Berlin,-2.2,33.2,30.1,N,storm,9.0
2026-03-10 12:52,Frankfurt,-9.8,,51.0,SW,rain,42.6
2025-09-30 17:52,Frankfurt,-4.4,23.4,25.1,SW,snow,27.4
2024-04-25 05:52,Hamburg,0.6,66.8,58.9,NE,snow,2.8
2025-05-22 20:52,Berlin,0.2,75.1,47.8,NW,storm,35.1
2025-11-30 10:52,Dusseldorf,14.2,57.3,72.7,NE,clear,31.2
2024-07-18 02:52,Berlin,13.0,29.5,74.6,N,rain,23.8
2024-11-11 19:52,Leipzig,19.6,46.1,70.0,NE,storm,48.3
2024-11-25 01:52,Frankfurt,5.1,87.4,11.2,N,cloudy,28.6
2025-07-25 08:52,Dusseldorf,6.5,88.5,51.5,SW,fog,2.7
2024-09-16 20:52,Dusseldorf,30.0,27.6,41.8,NW,cloudy,13.5
2024-09-15 03:52,Cologne,17.9,61.5,41.6,NW,rain,29.2
2024-11-03 13:52,Frankfurt,21.5,50.2,33.0,SW,storm,40.4
2025-10-02 08:52,Dusseldorf,19.6,22.8,17.2,W,storm,31.7
2024-10-08 18:52,Leipzig,17.3,26.5,29.5,NE,cloudy,47.0
2025-07-28 12:52,Dresden,18.3,21.5,75.0,NE,fog,37.6
2025-10-20 22:52,Munich,10.9,49.6,36.0,W,snow,48.2
2025-08-11 03:52,Cologne,13.6,87.6,44.9,SE,fog,28.2
2024-05-04 12:52,Leipzig,8.8,29.0,62.4,SE,cloudy,12.6
2025-12-05 09:52,Berlin,-6.6,29.4,31.8,W,cloudy,34.0
2024-05-22 00:52,Dresden,-1.1,53.3,51.7,SE,fog,44.9
2024-06-10 07:52,Dortmund,,58.9,63.7,SW,fog,12.2
2024-10-08 06:52,Frankfurt,24.9,26.2,42.9,SE,rain,16.0
2025-10-29 08:52,Stuttgart,13.1,21.8,37.7,SE,fog,4.8
2026-01-13 23:52,Frankfurt,10.3,27.8,38.5,SE,fog,44.3
2024-08-13 18:52,Frankfurt,-7.1,63.3,41.3,S,storm,16.5
2024-09-19 01:52,Dresden,30.5,94.4,0.5,W,fog,20.6
2025-04-09 16:52,Dortmund,-8.6,33.2,27.0,NE,cloudy,36.4
2025-03-05 12:52,Frankfurt,21.9,47.9,73.2,SE,clear,8.7
2025-02-21 03:52,Cologne,,39.3,65.2,W,rain,40.4
2025-07-24 23:52,Dusseldorf,,89.5,28.8,E,rain,29.8
2024-08-10 02:52,Leipzig,3.7,23.7,77.8,W,clear,22.3
2026-04-09 07:52,Dusseldorf,8.9,33.6,35.0,S,clear,43.1
2024-05-04 15:52,Munich,,52.1,70.0,N,snow,45.0
2025-03-24 23:52,Leipzig,-1.8,81.6,14.6,W,clear,26.5
2025-07-15 07:52,Dresden,-3.1,,14.2,S,rain,8.5
2025-12-04 01:52,Dresden,28.4,67.1,46.3,NW,snow,15.6
2025-09-06 20:52,Leipzig,,70.4,43.0,W,storm,44.0
2026-01-15 18:52,Dresden,,95.1,25.8,NW,rain,1.3
2024-05-23 05:52,Dusseldorf,0.1,58.8,73.6,SW,cloudy,8.0
2025-11-13 23:52,Leipzig,16.0,39.5,21.0,E,cloudy,1.1
2025-10-17 05:52,Dortmund,11.3,86.4,44.8,NW,snow,15.9
2025-01-02 19:52,Leipzig,-0.7,54.6,63.7,SE,cloudy,32.0
2025-08-18 11:52,Berlin,-14.4,42.5,45.2,E,clear,0.9
2025-12-25 10:52,Cologne,,52.7,13.4,S,storm,12.7
2025-09-16 08:52,Hamburg,33.9,35.3,53.1,SW,cloudy,11.7
2024-05-09 18:52,Dresden,-6.9,60.6,59.8,SE,fog,20.5
2024-06-12 21:52,Stuttgart,-12.2,88.6,15.7,E,rain,34.3
2025-04-20 18:52,Dresden,34.2,,52.7,W,storm,29.2
2024-04-24 00:52,Hamburg,-6.6,42.7,,SE,rain,47.9
2025-03-22 04:52,Dusseldorf,17.0,30.8,44.3,NW,rain,21.3
2025-10-08 20:52,Dortmund,31.7,35.8,8.1,NW,snow,38.1
2024-07-10 04:52,Dortmund,3.6,43.7,53.0,W,storm,31.4
2025-10-26 13:52,Leipzig,28.9,99.8,71.2,SW,cloudy,18.7
2024-07-01 23:52,Dresden,-11.6,52.8,45.2,S,storm,18.3
2025-12-07 02:52,Leipzig,11.5,20.5,13.7,N,clear,13.0
2024-07-27 05:52,Dresden,11.8,56.6,58.5,SE,storm,31.8
2024-07-07 09:52,Dusseldorf,7.8,76.9,6.3,W,rain,47.3
2024-05-19 21:52,Stuttgart,1.2,25.7,15.3,SW,fog,1.6
2025-05-24 07:52,Stuttgart,30.4,,51.4,S,storm,16.0
2026-03-29 23:52,Dusseldorf,33.4,62.2,70.8,W,rain,40.4
2025-02-09 03:52,Stuttgart,19.8,94.0,72.8,SE,fog,26.9
2025-02-25 08:52,Cologne,0.5,74.2,21.4,NW,storm,40.8
2025-03-30 01:52,Dusseldorf,-8.0,96.1,46.7,NE,storm,10.3
2026-01-19 13:52,Dortmund,15.2,50.1,79.6,SW,storm,3.1
2025-08-02 12:52,Berlin,2.4,35.8,68.8,W,cloudy,46.8
2025-01-29 09:52,Hamburg,14.2,46.6,76.4,NW,rain,9.5
2025-11-18 23:52,Hamburg,24.0,22.5,44.7,E,snow,18.0
2025-08-21 16:52,Berlin,10.4,42.5,7.7,NW,storm,33.2
2026-01-13 06:52,Cologne,-14.8,92.7,25.5,NE,rain,38.5
2025-07-09 18:52,Dusseldorf,32.0,24.0,9.6,NE,cloudy,36.2
2024-06-26 20:52,Cologne,4.2,32.0,28.0,W,cloudy,13.5
2024-12-18 16:52,Berlin,13.2,88.2,65.8,W,rain,9.8
2024-05-25 12:52,Stuttgart,-7.9,31.7,7.8,SW,cloudy,47.9
2025-07-02 02:52,Munich,,97.5,47.9,SE,fog,27.2
2026-02-02 02:52,Dresden,-10.5,68.7,3.2,SE,snow,20.6
2025-03-29 00:52,Dortmund,1.3,66.7,26.2,W,cloudy,13.2
2025-08-26 23:52,Leipzig,15.8,,10.0,SW,clear,5.7
2024-08-16 19:52,Dortmund,24.6,61.9,9.3,S,snow,18.2
2026-01-04 21:52,Munich,11.1,80.3,43.4,SW,clear,11.2
2025-06-14 15:52,Frankfurt,27.1,48.6,4.6,N,fog,7.7
2025-09-22 19:52,Dortmund,,84.8,49.7,N,cloudy,37.0
2024-06-01 19:52,Dusseldorf,,25.9,70.4,NW,fog,13.2
2026-03-24 06:52,Munich,-11.0,86.2,37.7,SW,cloudy,39.1
2025-08-27 03:52,Leipzig,20.8,74.3,15.8,W,clear,25.3
2024-08-05 10:52,Munich,-7.5,76.8,54.8,SW,cloudy,15.5
2025-02-20 18:52,Stuttgart,17.4,69.3,34.9,SW,storm,43.4
2025-02-17 01:52,Cologne,-8.9,27.7,62.0,W,clear,13.9
2026-03-31 06:52,Dortmund,28.6,28.4,7.1,S,storm,15.5
2024-11-29 01:52,Leipzig,1.3,,45.0,SW,rain,28.7
2026-02-26 17:52,Stuttgart,4.3,79.8,44.6,SW,rain,1.2
2024-11-09 15:52,Cologne,-8.7,65.8,77.0,W,clear,46.6
2024-11-17 15:52,Berlin,5.1,,18.6,W,snow,11.4
2025-11-14 00:52,Munich,,91.7,57.4,N,clear,11.9
2024-06-26 20:52,Dortmund,11.7,46.7,52.0,SE,cloudy,32.1
2025-05-14 11:52,Berlin,1.6,91.9,49.8,W,clear,21.6
2026-02-23 12:52,Dusseldorf,3.9,70.8,34.4,W,fog,48.3
2025-06-06 03:52,Leipzig,-10.4,25.5,68.1,W,cloudy,44.3
2026-01-15 07:52,Dortmund,2.1,23.8,50.1,NW,cloudy,24.2
2025-08-24 10:52,Dresden,12.9,85.2,27.4,S,rain,25.4
2024-07-08 12:52,Leipzig,31.2,31.1,61.1,NW,fog,28.7
2025-03-24 03:52,Berlin,-8.7,73.4,67.5,E,storm,27.5
2024-08-20 11:52,Berlin,30.7,96.2,12.7,W,clear,33.2
2026-03-24 12:52,Stuttgart,0.7,86.6,,N,clear,15.6
2025-02-05 02:52,Cologne,,37.8,27.1,N,storm,26.4
2025-04-16 10:52,Dusseldorf,-13.5,86.2,71.2,S,storm,1.4
2024-05-21 00:52,Hamburg,6.3,92.9,40.9,W,storm,7.6
